,filename,phenotype,r2_LinearRegression,r2_Ridge,r2_Lasso,r2_RandomForestRegressor,r2_SVR,MAE_LinearRegression,MAE_Ridge,MAE_Lasso,MAE_RandomForestRegressor,MAE_SVR,MSE_LinearRegression,MSE_Ridge,MSE_Lasso,MSE_RandomForestRegressor,MSE_SVR,RMSE_LinearRegression,RMSE_Ridge,RMSE_Lasso,RMSE_RandomForestRegressor,RMSE_SVR
143,YBL074C,SM300-Efficiency,0.2061687571593369,0.21861920613011143,-0.003480663932635464,-0.034449050971406825,-0.03707564163747934,0.1374508940464104,0.1362269600887444,0.1489875512758117,0.1487590052631579,0.15369931719359872,0.02924794443706519,0.02878921968542825,0.03697227460756676,0.03811327487882633,0.038210049071771036,0.02924794443706519,0.02878921968542825,0.03697227460756676,0.03811327487882633,0.038210049071771036
144,YAL025C,SM300-Efficiency,0.12917482584180084,0.13332193076718313,-0.003480663932635464,-0.07008471333112176,-0.038568773887122765,0.13934704431031125,0.13920697334645385,0.1489875512758117,0.14755464736842108,0.1538539002005692,0.03208471137648195,0.031931915306125463,0.03697227460756676,0.039426236395615814,0.03826506208551749,0.03208471137648195,0.031931915306125463,0.03697227460756676,0.039426236395615814,0.03826506208551749
145,YGL163C,SM300-Efficiency,-1.397067768653796,0.2625771876596771,-0.003480663932635464,0.2493989108668152,-0.01114725577174358,0.15143835807949824,0.1282395033211012,0.1489875512758117,0.12860258947368425,0.15175759313067505,0.08831764375837034,0.027169630367248274,0.03697227460756676,0.0276551712311158,0.037254742769602674,0.08831764375837034,0.027169630367248274,0.03697227460756676,0.0276551712311158,0.037254742769602674
146,YJL147C,SM300-Efficiency,0.25739106074565976,0.2600249938300483,-0.003480663932635464,0.06848418639833243,-0.043879198191155044,0.13508222878982715,0.13498419728263072,0.1489875512758117,0.14525228947368424,0.1545256871002449,0.027360708197949366,0.02726366348070257,0.03697227460756676,0.034320799293531615,0.038460719533347065,0.027360708197949366,0.02726366348070257,0.03697227460756676,0.034320799293531615,0.038460719533347065
147,YBL088C,SM300-Efficiency,-8.88491451284563e+16,0.3383549768011146,-0.003480663932635464,0.30717867479010674,-0.035655041057677694,11758477.757805558,0.12351042558307236,0.1489875512758117,0.12378555263157895,0.153750766972815,3273560827234197.0,0.02437767101019224,0.03697227460756676,0.025526331707531595,0.038157708417255326,3273560827234197.0,0.02437767101019224,0.03697227460756676,0.025526331707531595,0.038157708417255326
148,YGR153W,SM300-Efficiency,0.10710576818504958,0.10757460242151695,-0.003480663932635464,-0.35586812459472195,-0.029360274923507124,0.14219684731275287,0.14191633878560928,0.1489875512758117,0.16658302105263167,0.15298055326373178,0.03289782446310382,0.03288055071906557,0.03697227460756676,0.0499556498056527,0.037925783846640394,0.03289782446310382,0.03288055071906557,0.03697227460756676,0.0499556498056527,0.037925783846640394
149,YBR110W,SM300-Efficiency,0.17370229984113372,0.1591958237403135,-0.003480663932635464,-0.2164224667841781,-0.038162583208985135,0.13519732658226352,0.13626863284852136,0.1489875512758117,0.1607117736842107,0.15387265137427056,0.030444139659003257,0.03097861674188568,0.03697227460756676,0.04481790939997378,0.038250096382804015,0.030444139659003257,0.03097861674188568,0.03697227460756676,0.04481790939997378,0.038250096382804015
150,YDR272W,SM300-Efficiency,0.1651382462949179,0.15292938005834855,-0.003480663932635464,-0.2459726791358865,-0.03714173663389575,0.13705455931679641,0.13893556322487102,0.1489875512758117,0.15335616842105268,0.15375205974921055,0.030759673929712284,0.031209497799139424,0.03697227460756676,0.045906658396389535,0.038212484277994264,0.030759673929712284,0.031209497799139424,0.03697227460756676,0.045906658396389535,0.038212484277994264
151,YGR181W,SM300-Efficiency,0.29492816944767974,0.31339609801447266,-0.003480663932635464,0.23833269065203222,-0.03485554160590576,0.12940596997355694,0.12791774445685697,0.1489875512758117,0.13375634210526316,0.15353760106245556,0.025977689729545343,0.02529725676163094,0.03697227460756676,0.028062895412910526,0.03812825163314185,0.025977689729545343,0.02529725676163094,0.03697227460756676,0.028062895412910526,0.03812825163314185
152,YKL100C,SM300-Efficiency,-2.224239164845032e+18,0.1936898331395086,-0.003480663932635464,-0.10181451608058167,-0.040054994024749435,21632827.829905074,0.1358278759283337,0.1489875512758117,0.15209038947368428,0.15415345246357817,8.194994099166418e+16,0.029707718324346617,0.03697227460756676,0.040595290292378995,0.03831982042918133,8.194994099166418e+16,0.029707718324346617,0.03697227460756676,0.040595290292378995,0.03831982042918133
153,YEL029C,SM300-Efficiency,0.17813589826436083,0.18246849843162705,-0.003480663932635464,-0.22723617552240438,-0.038107574367331365,0.13705466476752218,0.13604968608924847,0.1489875512758117,0.1563302263157895,0.15386062502117384,0.03028078801278336,0.030121157549630056,0.03697227460756676,0.04521633004061582,0.03824806963523173,0.03028078801278336,0.030121157549630056,0.03697227460756676,0.04521633004061582,0.03824806963523173
154,YLR400W,SM300-Efficiency,0.030674970589690487,0.042897720340752676,-0.003480663932635464,-0.0987567438740895,-0.03432325175241657,0.14759845353039658,0.14676904060116192,0.1489875512758117,0.14979598947368422,0.15340932636784824,0.035713843285127354,0.035263507891035314,0.03697227460756676,0.04048262963256841,0.03810863992826166,0.035713843285127354,0.035263507891035314,0.03697227460756676,0.04048262963256841,0.03810863992826166
155,YGR106C,SM300-Efficiency,0.15189875561838606,0.14857530175025235,-0.003480663932635464,0.02011059967266926,-0.04030830907422067,0.14258108535454653,0.14201419070366525,0.1489875512758117,0.14883016315789474,0.1540276137778393,0.031247470159924365,0.031369919603620344,0.03697227460756676,0.03610307731487894,0.03832915357720092,0.031247470159924365,0.031369919603620344,0.03697227460756676,0.03610307731487894,0.03832915357720092
156,YBR029C,SM300-Efficiency,0.2469719275386142,0.25074572322002997,-0.003480663932635464,0.09258766220363757,-0.03660928786324269,0.1381781191658156,0.13746319868104287,0.1489875512758117,0.1448260473684211,0.15372837438712691,0.02774459108473468,0.027605549232448907,0.03697227460756676,0.03343273003768952,0.03819286671796486,0.02774459108473468,0.027605549232448907,0.03697227460756676,0.03343273003768952,0.03819286671796486
157,YKL112W,SM300-Efficiency,0.04100214753039588,0.3449110457920196,-0.003480663932635464,0.28561744998332683,-0.022137086611705215,0.13274830485794262,0.12024430144543359,0.1489875512758117,0.12474906315789473,0.1523213607953138,0.03533334843804545,0.024136118988524028,0.03697227460756676,0.026320734183915794,0.03765965245875743,0.03533334843804545,0.024136118988524028,0.03697227460756676,0.026320734183915794,0.03765965245875743
158,YBR058C,SM300-Efficiency,0.26938494637133437,0.3536868891038698,-0.003480663932635464,0.16459890379194642,-0.03774812057906907,0.12816669848740148,0.12200023874858548,0.1489875512758117,0.1344952315789474,0.15384530795278892,0.026918805081225277,0.023812781528719733,0.03697227460756676,0.030779545482642112,0.03823482590802698,0.026918805081225277,0.023812781528719733,0.03697227460756676,0.030779545482642112,0.03823482590802698
159,YBL041W,SM300-Efficiency,0.17812508244063596,0.1797748927790811,-0.003480663932635464,-0.2564611966668695,-0.031000075011132777,0.1373863110805788,0.13723184666270297,0.1489875512758117,0.15866793157894743,0.1531070561108119,0.030281186511348642,0.03022040084494193,0.03697227460756676,0.046293097681489516,0.03798620069503647,0.030281186511348642,0.03022040084494193,0.03697227460756676,0.046293097681489516,0.03798620069503647
160,YLR137W,SM300-Efficiency,0.30682939105592966,0.3168365603548975,-0.003480663932635464,-0.01372117027750197,-0.03221225264642502,0.1272105770895095,0.1244195886315377,0.1489875512758117,0.15165715263157892,0.15323919418054052,0.025539200728928922,0.025170496253931,0.03697227460756676,0.03734957616036315,0.038030862207725245,0.025539200728928922,0.025170496253931,0.03697227460756676,0.03734957616036315,0.038030862207725245
161,YCR100C,SM300-Efficiency,0.2402161618076485,0.3418605490222266,-0.003480663932635464,0.2078119962927576,-0.01904002270792371,0.12765434595839897,0.1221720357155558,0.1489875512758117,0.13320019473684216,0.15230120005486664,0.027993500739665934,0.02424851159190542,0.03697227460756676,0.029187400880352668,0.03754554413435879,0.027993500739665934,0.02424851159190542,0.03697227460756676,0.029187400880352668,0.03754554413435879
162,YIR023W,SM300-Efficiency,-1.7389041610021296,0.1502355994061485,-0.003480663932635464,0.28777728797298796,-0.03248493546631859,0.1845118475550954,0.1287048619993347,0.1489875512758117,0.1266200157894737,0.1537878182838772,0.10091227504825732,0.03130874754214431,0.03697227460756676,0.02624115704194212,0.03804090894251569,0.10091227504825732,0.03130874754214431,0.03697227460756676,0.02624115704194212,0.03804090894251569
163,YJL079C,SM300-Efficiency,0.28546750705321033,0.30883211580638903,-0.003480663932635464,0.2344469422062374,-0.03187682828780947,0.1284620442662304,0.1257695850312859,0.1489875512758117,0.13096823684210523,0.15321163474117344,0.02632625868616779,0.02546541227231116,0.03697227460756676,0.02820606205653157,0.038018503821617235,0.02632625868616779,0.02546541227231116,0.03697227460756676,0.02820606205653157,0.038018503821617235
164,YCL014W,SM300-Efficiency,-3.417115895878932,0.3587663023262223,-0.003480663932635464,0.07673576177246022,-0.040847108357203066,0.19567653408837218,0.11253511102750938,0.1489875512758117,0.13813119473684216,0.15428203913214564,0.16274436343981946,0.023625635460786398,0.03697227460756676,0.03401677797887898,0.03834900511571559,0.16274436343981946,0.023625635460786398,0.03697227460756676,0.03401677797887898,0.03834900511571559
165,YKL023W,SM300-Efficiency,0.2228215086712877,0.21550257654997884,-0.003480663932635464,-0.04986812114707351,-0.030601658862662307,0.1346565032152626,0.13551969781908885,0.1489875512758117,0.14647093157894736,0.1531440195056521,0.028634389912298837,0.0289040488882503,0.03697227460756676,0.03868137560783685,0.03797152143734991,0.028634389912298837,0.0289040488882503,0.03697227460756676,0.03868137560783685,0.03797152143734991
166,YPL230W,SM300-Efficiency,0.30956630539684227,0.3054728110264554,-0.003480663932635464,0.20223888162912307,-0.0434008948123048,0.12105210644099944,0.12191239030973619,0.1489875512758117,0.12942219473684213,0.15449181807528117,0.02543836176687753,0.025589182608181386,0.03697227460756676,0.02939273690043684,0.038443096907915225,0.02543836176687753,0.025589182608181386,0.03697227460756676,0.02939273690043684,0.038443096907915225
167,YBL037W,SM300-Efficiency,0.3321396089235158,0.43083949408926125,-0.003480663932635464,0.358142213079371,-0.03576067104688607,0.11887012107522608,0.11471302630645053,0.1489875512758117,0.1244922526315789,0.15369824577554256,0.024606670228828963,0.02097016841146239,0.03697227460756676,0.02364862942553684,0.03816160025205412,0.024606670228828963,0.02097016841146239,0.03697227460756676,0.02364862942553684,0.03816160025205412
168,YMR102C,SM300-Efficiency,0.08552439549800717,0.13907858911342375,-0.003480663932635464,0.0782961110840642,-0.02988909278725771,0.1447203579350074,0.14017718000972623,0.1489875512758117,0.1391831,0.1529779053647493,0.0336929692686515,0.03171981679655873,0.03697227460756676,0.033959288417489464,0.037945267629416385,0.0336929692686515,0.03171981679655873,0.03697227460756676,0.033959288417489464,0.037945267629416385
169,YBR228W,SM300-Efficiency,0.11912657650462732,0.12780079638532327,-0.003480663932635464,-0.10293048231528124,-0.04708700909846719,0.14238210754719535,0.14180613887468968,0.1489875512758117,0.1493081631578948,0.1548816760113493,0.03245492940575951,0.032135336162997206,0.03697227460756676,0.040636406989057926,0.038578908223988594,0.03245492940575951,0.032135336162997206,0.03697227460756676,0.040636406989057926,0.038578908223988594
170,YML117W,SM300-Efficiency,0.27302895337028166,0.3253161356289622,-0.003480663932635464,0.2873168536576306,-0.03938948201295078,0.12962134785207793,0.12540150149713195,0.1489875512758117,0.1265655052631579,0.15412929304201894,0.026784545167427856,0.024858074503461374,0.03697227460756676,0.026258121299010537,0.0382953002827159,0.026784545167427856,0.024858074503461374,0.03697227460756676,0.026258121299010537,0.0382953002827159
171,YNL320W,SM300-Efficiency,0.2645563117396731,0.26843335212304054,-0.003480663932635464,0.07891734672299389,-0.03440870009727903,0.13127681552995893,0.13039711837942966,0.1489875512758117,0.1421098789473685,0.15343354559517997,0.027096711454509786,0.02695386565102741,0.03697227460756676,0.03393639959116321,0.03811178818989197,0.027096711454509786,0.02695386565102741,0.03697227460756676,0.03393639959116321,0.03811178818989197
172,YJR036C,SM300-Efficiency,0.22916819791505605,0.3634997232362035,-0.003480663932635464,0.09796615116988261,-0.030102309790302817,0.1261027867185727,0.11922123534154494,0.1489875512758117,0.13951347894736849,0.1531402991837362,0.028400552284925034,0.023451237144997056,0.03697227460756676,0.0332345648132053,0.037953123403693785,0.028400552284925034,0.023451237144997056,0.03697227460756676,0.0332345648132053,0.037953123403693785
173,YPR109W,SM300-Efficiency,0.1707394871123643,0.18777209304021225,-0.003480663932635464,-0.2644490122642602,-0.037441750645828,0.13690872450494757,0.13598984383261195,0.1489875512758117,0.15822178421052638,0.1537854496101088,0.030553301628691402,0.029925751735324312,0.03697227460756676,0.04658740102224742,0.038223538004123675,0.030553301628691402,0.029925751735324312,0.03697227460756676,0.04658740102224742,0.038223538004123675
174,YDR532C,SM300-Efficiency,0.24261483819351437,0.2581654856097564,-0.003480663932635464,0.1811407478254109,-0.037285105860322076,0.13324327465955588,0.13205890855822894,0.1489875512758117,0.13644490526315797,0.15375955556755933,0.027905123827962057,0.02733217526276943,0.03697227460756676,0.030170077236663186,0.03821776657849115,0.027905123827962057,0.02733217526276943,0.03697227460756676,0.030170077236663186,0.03821776657849115
175,YNL198C,SM300-Efficiency,0.14827416937426485,0.1505302915353185,-0.003480663932635464,-0.48406311981642514,-0.03389365120915633,0.14160119282433503,0.14136840228778405,0.1489875512758117,0.16632540526315798,0.15340241573790367,0.03138101453479182,0.03129788989563854,0.03697227460756676,0.054678870428636915,0.03809281171170717,0.03138101453479182,0.03129788989563854,0.03697227460756676,0.054678870428636915,0.03809281171170717
176,YOR127W,SM300-Efficiency,-0.3990496900305125,0.30143873257973075,-0.003480663932635464,0.1832758421961338,-0.03275898802144894,0.14598917472739512,0.12186895579695017,0.1489875512758117,0.13293212631578946,0.1533641851312928,0.051546632823720934,0.025737814327238387,0.03697227460756676,0.030091411749400013,0.038051006143876284,0.051546632823720934,0.025737814327238387,0.03697227460756676,0.030091411749400013,0.038051006143876284
177,YKL103C,SM300-Efficiency,0.35155317326163427,0.3518435955313586,-0.003480663932635464,0.27680349743782495,-0.03837315441562317,0.12612701565805395,0.12560143343168487,0.1489875512758117,0.1320290631578948,0.1539142826825309,0.02389139622543395,0.02388069589777012,0.03697227460756676,0.026645475741578967,0.03825785467527152,0.02389139622543395,0.02388069589777012,0.03697227460756676,0.026645475741578967,0.03825785467527152
178,YJR054W,SM300-Efficiency,0.2708028845957726,0.290475391306642,-0.003480663932635464,0.01870557372054238,-0.03357365363568565,0.1291880017561484,0.12808585909861914,0.1489875512758117,0.1415796368421053,0.15337851921926057,0.026866562518618194,0.026141748033919474,0.03697227460756676,0.036154844137300024,0.03808102171057874,0.026866562518618194,0.026141748033919474,0.03697227460756676,0.036154844137300024,0.03808102171057874
179,YBL038W,SM300-Efficiency,0.2790574489616263,0.2898296248885056,-0.003480663932635464,0.020166778132163388,-0.0304037406194535,0.12771042436054028,0.12690195999615972,0.1489875512758117,0.1439122684210527,0.15307656207096093,0.026562431077456053,0.02616554067308216,0.03697227460756676,0.03610100747386845,0.03796422933108343,0.026562431077456053,0.02616554067308216,0.03697227460756676,0.03610100747386845,0.03796422933108343
180,YDL188C,SM300-Efficiency,0.24704158200431503,0.2782955323919527,-0.003480663932635464,0.08185354114609034,-0.035876845868085816,0.13462005749085806,0.13281991288699066,0.1489875512758117,0.14124417368421058,0.15357357786692422,0.027742024733307995,0.0265905031566246,0.03697227460756676,0.033828218347205306,0.03816588060098984,0.027742024733307995,0.0265905031566246,0.03697227460756676,0.033828218347205306,0.03816588060098984
181,YER187W,SM300-Efficiency,0.038516558374726895,0.048928367934315764,-0.003480663932635464,-0.1372203298715442,-0.03564256528153109,0.14836780126270085,0.14771653447239944,0.1489875512758117,0.15124568421052628,0.15356101503249345,0.03542492756670034,0.03504131451262295,0.03697227460756676,0.0418997832609368,0.03815724875934839,0.03542492756670034,0.03504131451262295,0.03697227460756676,0.0418997832609368,0.03815724875934839
182,YGR112W,SM300-Efficiency,0.31181040853455644,0.3172441172593904,-0.003480663932635464,-0.008591477100797551,-0.02838010606699859,0.12677854003917363,0.12644784561569106,0.1489875512758117,0.14751166315789482,0.1530366501125027,0.02535567995701573,0.025155480213928723,0.03697227460756676,0.0371605775761369,0.03788967047303278,0.02535567995701573,0.025155480213928723,0.03697227460756676,0.0371605775761369,0.03788967047303278
183,YOR030W,SM300-Efficiency,0.09663029694873815,0.12946162035747466,-0.003480663932635464,-0.025921642727799954,-0.03778679141510777,0.143408919181255,0.14171207950841194,0.1489875512758117,0.1537417263157895,0.15377811906694383,0.03328378307009356,0.03207414470990775,0.03697227460756676,0.037799090768852656,0.038236250697582685,0.03328378307009356,0.03207414470990775,0.03697227460756676,0.037799090768852656,0.038236250697582685
184,YAR008W,SM300-Efficiency,0.09886911011922006,0.10537990561167443,-0.003480663932635464,-0.06680850250546322,-0.03692900669784849,0.14209456848608257,0.1415309404883493,0.1489875512758117,0.15111741578947377,0.15363350990998403,0.03320129616395856,0.03296141220055726,0.03697227460756676,0.03930552757613161,0.038204646449229364,0.03320129616395856,0.03296141220055726,0.03697227460756676,0.03930552757613161,0.038204646449229364
185,YPR075C,SM300-Efficiency,0.14767451206060422,0.2077839893994563,-0.003480663932635464,0.12038321806925967,-0.005836672628698691,0.13758117504623288,0.13332420287112684,0.1489875512758117,0.14136748947368427,0.15103845571832294,0.031403108328591695,0.029188432767251197,0.03697227460756676,0.032408629662594765,0.037059079469503306,0.031403108328591695,0.029188432767251197,0.03697227460756676,0.032408629662594765,0.037059079469503306
186,YLR018C,SM300-Efficiency,0.18733582147809202,0.18583583555222039,-0.003480663932635464,-0.2523661988178241,-0.027055887140340573,0.13642705486698964,0.13607396898241392,0.1489875512758117,0.1582781894736843,0.1526859304801093,0.029941825739117238,0.02999709126993621,0.03697227460756676,0.04614222144596848,0.03784088090731751,0.029941825739117238,0.02999709126993621,0.03697227460756676,0.04614222144596848,0.03784088090731751
187,YPL146C,SM300-Efficiency,0.28964781747812285,0.29877900033287164,-0.003480663932635464,0.20023020250040413,-0.028784823471892595,0.12880300499521977,0.1272789033892633,0.1489875512758117,0.13176714210526314,0.15292625129065465,0.026172239191293783,0.025835809589676326,0.03697227460756676,0.02946674474036316,0.03790458189441838,0.026172239191293783,0.025835809589676326,0.03697227460756676,0.02946674474036316,0.03790458189441838
188,YNL098C,SM300-Efficiency,0.2663124848244768,0.28576386619183325,-0.003480663932635464,0.23983618837635956,-0.033780274915561126,0.12908276990732284,0.12729092764348698,0.1489875512758117,0.13030512631578947,0.15338508523665628,0.027032006955575727,0.02631533962031087,0.03697227460756676,0.028007500493273677,0.038088634471814604,0.027032006955575727,0.02631533962031087,0.03697227460756676,0.028007500493273677,0.038088634471814604
189,YDL229W,SM300-Efficiency,0.27381494729534006,0.31440096030432674,-0.003480663932635464,0.2655444187090462,-0.029046599932769368,0.12596880180746112,0.12384641076793508,0.1489875512758117,0.1300685789473684,0.1529432296201535,0.026755585981385093,0.025260233582352454,0.03697227460756676,0.027060305608810533,0.03791422679495827,0.026755585981385093,0.025260233582352454,0.03697227460756676,0.027060305608810533,0.03791422679495827
190,YDL088C,SM300-Efficiency,0.18062782060139793,0.2624855909424535,-0.003480663932635464,-0.15600108446887573,-0.031524749173565736,0.13643098619374017,0.1300369222276555,0.1489875512758117,0.1483482789473685,0.15317856976032102,0.030188975544185714,0.027173005159712202,0.03697227460756676,0.042591742001415814,0.038005531807144735,0.030188975544185714,0.027173005159712202,0.03697227460756676,0.042591742001415814,0.038005531807144735
191,YBR174C,SM300-Efficiency,0.12489450226137999,0.1257118344024184,-0.003480663932635464,-0.3799206466877352,-0.030646783536744993,0.13947170800010433,0.13966599449702338,0.1489875512758117,0.16612413684210542,0.15309601019853322,0.03224241575934905,0.032212301947045344,0.03697227460756676,0.05084184172124217,0.03797318401232692,0.03224241575934905,0.032212301947045344,0.03697227460756676,0.05084184172124217,0.03797318401232692
192,YPL216W,SM300-Efficiency,-0.22358859866109326,0.26718716070493853,-0.003480663932635464,0.32457646966562115,-0.05572675009122774,0.13987108280578053,0.1234114467038097,0.1489875512758117,0.12191183157894746,0.1560857357306889,0.04508193859869199,0.026999780368649466,0.03697227460756676,0.024885326780557916,0.03889723112546907,0.04508193859869199,0.026999780368649466,0.03697227460756676,0.024885326780557916,0.03889723112546907
193,YKR054C,SM300-Efficiency,-2.5459430098713296e+17,0.16901863751602086,-0.003480663932635464,0.22367403365155303,-0.03883518684631326,25355143.473047085,0.13176837929499433,0.1489875512758117,0.1282872894736842,0.1542682669860688,9380280804543418.0,0.0306167046678541,0.03697227460756676,0.02860297945386842,0.03827487781335385,9380280804543418.0,0.0306167046678541,0.03697227460756676,0.02860297945386842,0.03827487781335385
194,YLL062C,SM300-Efficiency,0.17485117963372043,0.19327979484867686,-0.003480663932635464,0.1211781250616667,-0.03445472172904651,0.1406920466254389,0.13851129578231217,0.1489875512758117,0.14108185789473687,0.15342593929831255,0.030401810294114318,0.029722825788628827,0.03697227460756676,0.032379342083205274,0.03811348381240744,0.030401810294114318,0.029722825788628827,0.03697227460756676,0.032379342083205274,0.03811348381240744
195,YBR120C,SM300-Efficiency,0.29803562125001803,0.3024537253365266,-0.003480663932635464,0.11016696561157269,-0.034657108965789885,0.12555457556937438,0.12556517607319787,0.1489875512758117,0.1418321315789474,0.1534623047276938,0.02586319867307039,0.02570041790070249,0.03697227460756676,0.03278503760437369,0.03812094057441878,0.02586319867307039,0.02570041790070249,0.03697227460756676,0.03278503760437369,0.03812094057441878
196,YPL100W,SM300-Efficiency,0.10962179312824505,0.12546512187635106,-0.003480663932635464,-0.12006226117868013,-0.033427950935221995,0.14378756201855147,0.1420111546765374,0.1489875512758117,0.15099070526315791,0.1532975472229359,0.03280512395729163,0.03222139183147535,0.03697227460756676,0.04126761081332634,0.038075653435487626,0.03280512395729163,0.03222139183147535,0.03697227460756676,0.04126761081332634,0.038075653435487626
197,YDR007W,SM300-Efficiency,0.10339794618277376,0.10742936216615051,-0.003480663932635464,-0.27167864218677296,-0.03164663379884414,0.14313543082791721,0.14268948595818257,0.1489875512758117,0.1608206578947369,0.15315895331793764,0.0330344355789841,0.03288590195581431,0.03697227460756676,0.04685376974504741,0.03801002252828985,0.0330344355789841,0.03288590195581431,0.03697227460756676,0.04685376974504741,0.03801002252828985
198,YMR136W,SM300-Efficiency,0.22394119369488252,0.3552610924565973,-0.003480663932635464,0.35461399851216213,-0.023053356081328857,0.1287719485316386,0.12009803667406989,0.1489875512758117,0.11995354736842104,0.15252888910529264,0.028593136200439465,0.023754781528583107,0.03697227460756676,0.023778623079168434,0.03769341152125166,0.028593136200439465,0.023754781528583107,0.03697227460756676,0.023778623079168434,0.03769341152125166
199,YEL055C,SM300-Efficiency,0.21546629717013666,0.32164498120793006,-0.003480663932635464,0.26537296358904183,-0.033820669114303925,0.1352914756151694,0.1268437477696514,0.1489875512758117,0.12745547368421056,0.1535021009801306,0.0289053855669152,0.02499333463777154,0.03697227460756676,0.027066622706894753,0.0380901227570025,0.0289053855669152,0.02499333463777154,0.03697227460756676,0.027066622706894753,0.0380901227570025
200,YIR030C,SM300-Efficiency,0.14728959354634952,0.19539560002424183,-0.003480663932635464,0.006589087403933491,-0.036767545343041386,0.14143414099089102,0.13784246742617373,0.1489875512758117,0.14652075789473687,0.15374461627667912,0.031417290278998984,0.029644870993106875,0.03697227460756676,0.036601264357915816,0.03819869756175898,0.031417290278998984,0.029644870993106875,0.03697227460756676,0.036601264357915816,0.03819869756175898
201,YPR152C,SM300-Efficiency,-0.2140710229832885,0.3076503820794678,-0.003480663932635464,0.14232428430173927,-0.037964500275191826,0.14963035590515372,0.12638247010450415,0.1489875512758117,0.13534017894736847,0.15382990217362794,0.044731272727185245,0.02550895210863798,0.03697227460756676,0.031600232296221095,0.03824279820867221,0.044731272727185245,0.02550895210863798,0.03697227460756676,0.031600232296221095,0.03824279820867221
202,YML089C,SM300-Efficiency,0.028959970428462323,0.04504582945994806,-0.003480663932635464,-0.13462074239711397,-0.034528249391790666,0.14272036061358037,0.1418078005693226,0.1489875512758117,0.15513437894736834,0.15342756653204184,0.03577703080751015,0.03518436288795109,0.03697227460756676,0.04180400397447367,0.03811619286803346,0.03577703080751015,0.03518436288795109,0.03697227460756676,0.04180400397447367,0.03811619286803346
203,YLR209C,SM300-Efficiency,0.15872685128132447,0.16794138257121116,-0.003480663932635464,-0.1556762679100283,-0.03404846024568453,0.13869316691497258,0.13846408379190078,0.1489875512758117,0.1492117578947368,0.15337593119713155,0.030995895578599057,0.030656395084494293,0.03697227460756676,0.04257977444943157,0.038098515500943946,0.030995895578599057,0.030656395084494293,0.03697227460756676,0.04257977444943157,0.038098515500943946
204,YPR139C,SM300-Efficiency,0.2435993289976185,0.2475719059421727,-0.003480663932635464,-0.3255358786853284,-0.04729652563262454,0.13027427991002474,0.12942708265022312,0.1489875512758117,0.1538373421052632,0.15485151868356148,0.027868851216374987,0.027722485460688034,0.03697227460756676,0.048838087539100024,0.0385866276580685,0.027868851216374987,0.027722485460688034,0.03697227460756676,0.048838087539100024,0.0385866276580685
205,YDL178W,SM300-Efficiency,0.11239624593459019,0.16698703782647184,-0.003480663932635464,-0.18709763737472418,-0.03918404269108544,0.14162068786121287,0.13870238602587956,0.1489875512758117,0.15447674210526322,0.1539122166678793,0.03270290192678441,0.030691556993677982,0.03697227460756676,0.04373746442010004,0.038287731069579854,0.03270290192678441,0.030691556993677982,0.03697227460756676,0.04373746442010004,0.038287731069579854
206,YLR110C,SM300-Efficiency,0.1891592783071807,0.19357398222970001,-0.003480663932635464,-0.3071326010525539,-0.039416896372925114,0.13713068764137196,0.13685821943772386,0.1489875512758117,0.16407203157894742,0.15394307989666675,0.02987464223569436,0.029711986739080383,0.03697227460756676,0.04816003657232633,0.03829631033829703,0.02987464223569436,0.029711986739080383,0.03697227460756676,0.04816003657232633,0.03829631033829703
207,YML071C,SM300-Efficiency,0.209677566832971,0.2819458963596285,-0.003480663932635464,0.22531413520036858,-0.0445128495387801,0.1289459211595334,0.12520085084003238,0.1489875512758117,0.13293024736842116,0.15466902897528947,0.0291186657379711,0.026456009026462134,0.03697227460756676,0.028542551498426345,0.03848406580445311,0.0291186657379711,0.026456009026462134,0.03697227460756676,0.028542551498426345,0.03848406580445311
208,YNR027W,SM300-Efficiency,0.21841829087046494,0.22467685800682113,-0.003480663932635464,0.26938926019516996,-0.03515480767559276,0.13242453216553932,0.13118395574317596,0.1489875512758117,0.12726382105263156,0.1535187755450753,0.028796622213867,0.02856603136031889,0.03697227460756676,0.026918646142557904,0.03813927780206257,0.028796622213867,0.02856603136031889,0.03697227460756676,0.026918646142557904,0.03813927780206257
209,YGL076C,SM300-Efficiency,0.2158480255578924,0.24508993469379137,-0.003480663932635464,0.16016030237316803,-0.05100737268040145,0.13478551166682154,0.1318572725019592,0.1489875512758117,0.14088290000000003,0.15547370704701194,0.028891321153633635,0.027813931291047752,0.03697227460756676,0.03094308145939475,0.03872335022882478,0.028891321153633635,0.027813931291047752,0.03697227460756676,0.03094308145939475,0.03872335022882478
210,YJL204C,SM300-Efficiency,0.2857316426997608,0.3246615363654157,-0.003480663932635464,0.2633075895025663,-0.03175870030201988,0.12635151850378878,0.1222109262117558,0.1489875512758117,0.12643357368421057,0.15315359458463973,0.026316526863713295,0.02488219258027105,0.03697227460756676,0.02714271941771055,0.038014151510221084,0.026316526863713295,0.02488219258027105,0.03697227460756676,0.02714271941771055,0.038014151510221084
